timestamp,var_a,var_b,var_c,var_d,var_e
2023-01-04 22:01:00,20.77,203.41,279,37.14,27
2023-01-04 22:02:00,86.0,957.58,336,39.5,24
2023-01-04 22:03:00,89.63,130.21,362,8.05,89
2023-01-04 22:04:00,53.31,714.16,451,1.66,53
2023-01-04 22:05:00,48.44,895.15,246,28.89,172
2023-01-04 22:06:00,46.32,432.61,141,49.49,191
2023-01-04 22:07:00,95.9,759.69,256,20.71,108
2023-01-04 22:08:00,94.08,812.49,495,12.98,173
2023-01-04 22:09:00,21.65,452.63,289,28.69,59
2023-01-04 22:10:00,9.5,764.43,187,42.1,32
2023-01-04 22:11:00,5.44,14.79,306,3.4,79
2023-01-04 22:12:00,35.77,160.98,13,0.76,10
2023-01-04 22:13:00,41.75,630.48,200,2.6,81
2023-01-04 22:14:00,24.77,296.33,146,1.0,46
2023-01-04 22:15:00,92.02,286.78,429,25.06,36
2023-01-04 22:16:00,83.72,392.39,196,49.49,153
2023-01-04 22:17:00,74.45,343.67,498,19.79,28
2023-01-04 22:18:00,48.39,283.14,288,17.71,137
2023-01-04 22:19:00,88.65,430.21,120,23.43,30
2023-01-04 22:20:00,94.52,464.5,221,0.35,156
2023-01-04 22:21:00,88.77,642.68,461,6.05,114
2023-01-04 22:22:00,26.14,581.42,312,10.78,131
2023-01-04 22:23:00,86.42,162.27,205,15.26,4
2023-01-04 22:24:00,35.04,785.63,389,4.0,199
2023-01-04 22:25:00,12.33,971.89,195,1.38,167
2023-01-04 22:26:00,74.36,305.07,344,18.14,95
2023-01-04 22:27:00,80.89,882.25,441,23.89,80
2023-01-04 22:28:00,98.68,639.21,94,38.08,25
2023-01-04 22:29:00,48.1,376.1,453,9.02,74
2023-01-04 22:30:00,25.1,859.13,463,29.74,137
2023-01-04 22:31:00,6.54,866.17,149,11.93,85
2023-01-04 22:32:00,41.32,483.92,27,4.31,71
2023-01-04 22:33:00,57.74,784.96,205,32.68,79
2023-01-04 22:34:00,49.65,579.86,27,6.97,4
2023-01-04 22:35:00,16.28,156.52,365,6.24,19
2023-01-04 22:36:00,37.15,572.8,119,9.93,152
2023-01-04 22:37:00,91.79,395.54,92,9.96,111
2023-01-04 22:38:00,45.93,640.49,332,26.22,170
2023-01-04 22:39:00,51.22,837.76,47,10.27,149
2023-01-04 22:40:00,47.19,693.1,165,32.45,71
2023-01-04 22:41:00,38.47,311.3,260,5.46,103
2023-01-04 22:42:00,6.06,43.67,195,15.26,35
2023-01-04 22:43:00,22.92,354.68,491,43.37,33
2023-01-04 22:44:00,50.0,182.39,346,40.55,156
2023-01-04 22:45:00,58.44,745.53,399,48.87,52
2023-01-04 22:46:00,47.81,9.07,414,13.74,154
2023-01-04 22:47:00,36.39,571.57,437,46.38,158
2023-01-04 22:48:00,80.35,67.44,45,39.02,183
2023-01-04 22:49:00,69.48,217.47,55,49.39,110
2023-01-04 22:50:00,94.54,388.9,130,21.62,94
2023-01-04 22:51:00,2.77,471.18,238,16.26,70
2023-01-04 22:52:00,74.41,34.29,118,4.14,6
2023-01-04 22:53:00,6.14,60.33,152,36.52,189
2023-01-04 22:54:00,29.1,736.61,338,22.85,190
2023-01-04 22:55:00,91.71,287.61,152,30.98,151
2023-01-04 22:56:00,77.54,533.71,404,27.71,103
2023-01-04 22:57:00,66.2,493.52,218,32.48,20
2023-01-04 22:58:00,39.97,474.23,223,11.36,158
2023-01-04 22:59:00,4.98,739.01,75,2.69,197
2023-01-04 23:00:00,26.03,560.21,233,10.76,47
2023-01-04 23:01:00,48.09,508.06,390,15.19,153
2023-01-04 23:02:00,42.28,150.06,202,12.54,58
2023-01-04 23:03:00,45.81,186.88,56,33.08,120
2023-01-04 23:04:00,3.03,919.48,380,25.52,132
2023-01-04 23:05:00,63.31,238.48,176,8.08,127
2023-01-04 23:06:00,45.1,208.67,47,37.05,132
2023-01-04 23:07:00,1.68,185.77,70,43.89,152
2023-01-04 23:08:00,93.92,508.4,437,36.43,128
2023-01-04 23:09:00,19.77,797.93,167,20.02,36
2023-01-04 23:10:00,16.96,737.82,94,34.66,149
2023-01-04 23:11:00,75.51,134.04,486,16.81,169
2023-01-04 23:12:00,34.87,117.8,84,9.45,15
2023-01-04 23:13:00,61.15,722.41,48,24.74,133
2023-01-04 23:14:00,0.6,574.24,133,43.82,2
2023-01-04 23:15:00,43.14,45.33,33,28.85,26
2023-01-04 23:16:00,2.48,772.23,282,23.72,183
2023-01-04 23:17:00,20.96,527.34,220,21.88,118
2023-01-04 23:18:00,19.47,313.4,179,7.57,168
2023-01-04 23:19:00,97.09,187.69,121,3.67,189
2023-01-04 23:20:00,30.24,861.87,206,25.61,147
2023-01-04 23:21:00,83.93,784.61,121,12.73,84
2023-01-04 23:22:00,42.08,525.67,400,5.74,184
2023-01-04 23:23:00,86.21,303.91,109,33.47,144
2023-01-04 23:24:00,66.28,152.9,211,37.34,112
2023-01-04 23:25:00,0.71,80.94,331,34.63,91
2023-01-04 23:26:00,11.16,739.85,13,22.68,5
2023-01-04 23:27:00,3.13,241.83,57,13.35,142
2023-01-04 23:28:00,9.04,378.48,437,45.52,102
2023-01-04 23:29:00,22.03,100.96,293,36.59,32
2023-01-04 23:30:00,78.56,928.67,285,47.38,114
2023-01-04 23:31:00,73.37,729.58,235,22.14,3
2023-01-04 23:32:00,24.47,881.94,168,37.15,149
2023-01-04 23:33:00,39.04,41.66,159,20.38,136
2023-01-04 23:34:00,85.95,79.13,475,5.66,59
2023-01-04 23:35:00,7.23,270.0,347,0.91,178
2023-01-04 23:36:00,56.48,8.19,258,18.33,112
2023-01-04 23:37:00,11.5,177.63,213,33.36,27
2023-01-04 23:38:00,99.41,300.67,254,36.68,67
2023-01-04 23:39:00,44.16,198.47,447,0.52,133
2023-01-04 23:40:00,91.53,628.17,470,4.42,61
2023-01-04 23:41:00,15.3,385.25,221,1.4,114
2023-01-04 23:42:00,99.03,230.1,364,2.07,64
2023-01-04 23:43:00,5.93,516.81,38,39.47,52
2023-01-04 23:44:00,5.89,272.25,430,1.12,110
2023-01-04 23:45:00,82.32,589.25,408,36.21,15
2023-01-04 23:46:00,77.66,482.41,332,17.86,152
2023-01-04 23:47:00,24.79,90.51,93,16.92,62
2023-01-04 23:48:00,24.68,402.75,401,36.13,47
2023-01-04 23:49:00,47.27,132.84,460,2.47,58
2023-01-04 23:50:00,94.36,305.97,196,26.77,73
2023-01-04 23:51:00,62.59,549.69,265,33.91,47
2023-01-04 23:52:00,83.25,600.53,402,35.03,31
2023-01-04 23:53:00,86.71,726.44,294,7.92,127
2023-01-04 23:54:00,13.44,656.0,473,3.69,173
2023-01-04 23:55:00,57.88,449.3,79,15.89,23
2023-01-04 23:56:00,98.69,758.93,88,12.78,17
2023-01-04 23:57:00,9.56,28.2,211,13.14,178
2023-01-04 23:58:00,44.35,947.42,151,43.45,1
2023-01-04 23:59:00,76.49,239.76,361,28.6,69
2023-01-05 00:00:00,98.96,694.47,316,12.58,56
2023-01-05 00:01:00,11.97,297.46,52,19.59,47
2023-01-05 00:02:00,40.44,690.3,274,40.41,58
2023-01-05 00:03:00,75.3,468.02,326,14.34,73
2023-01-05 00:04:00,59.41,252.12,328,29.41,113
2023-01-05 00:05:00,87.87,913.3,138,15.37,161
2023-01-05 00:06:00,10.21,233.65,280,37.15,108
2023-01-05 00:07:00,54.25,82.15,237,34.34,44
2023-01-05 00:08:00,60.92,52.22,172,43.32,18
2023-01-05 00:09:00,81.43,316.33,491,47.11,195
2023-01-05 00:10:00,84.56,140.27,257,44.02,166
2023-01-05 00:11:00,47.42,258.28,211,20.15,155
2023-01-05 00:12:00,60.43,991.96,114,10.78,169
2023-01-05 00:13:00,0.79,482.59,178,21.1,112
2023-01-05 00:14:00,68.9,639.38,294,7.93,119
2023-01-05 00:15:00,1.54,926.55,155,35.23,167
2023-01-05 00:16:00,64.71,26.34,147,23.79,56
2023-01-05 00:17:00,50.59,447.61,323,1.81,67
2023-01-05 00:18:00,95.41,809.56,378,9.22,57
2023-01-05 00:19:00,16.31,883.27,72,14.3,125
2023-01-05 00:20:00,38.38,847.1,86,47.08,65
2023-01-05 00:21:00,85.73,368.53,186,44.15,32
2023-01-05 00:22:00,51.41,218.59,62,29.04,85
2023-01-05 00:23:00,81.46,776.46,12,22.36,91
2023-01-05 00:24:00,50.74,261.73,192,14.1,116
2023-01-05 00:25:00,68.24,182.79,272,9.15,157
2023-01-05 00:26:00,88.15,80.9,280,26.89,18
2023-01-05 00:27:00,5.48,506.5,370,30.42,158
2023-01-05 00:28:00,88.09,923.31,351,1.74,132
2023-01-05 00:29:00,17.9,295.01,480,9.45,196
2023-01-05 00:30:00,75.53,766.22,99,36.27,127
2023-01-05 00:31:00,56.58,91.66,69,35.22,133
2023-01-05 00:32:00,33.29,169.91,373,1.25,185
2023-01-05 00:33:00,95.85,308.49,54,41.31,12
2023-01-05 00:34:00,84.14,278.07,122,11.23,60
2023-01-05 00:35:00,28.56,540.18,197,44.43,91
2023-01-05 00:36:00,20.27,65.29,317,36.03,3
2023-01-05 00:37:00,35.9,824.57,129,45.65,199
2023-01-05 00:38:00,33.21,466.61,24,49.82,65
2023-01-05 00:39:00,15.98,580.59,268,32.78,112
2023-01-05 00:40:00,93.74,344.2,433,6.13,21
2023-01-05 00:41:00,88.76,109.12,425,15.59,44
2023-01-05 00:42:00,87.48,220.86,182,11.58,39
2023-01-05 00:43:00,45.57,212.81,339,17.11,91
2023-01-05 00:44:00,78.96,279.04,182,19.0,38
2023-01-05 00:45:00,36.04,932.35,415,25.74,162
2023-01-05 00:46:00,86.06,245.46,490,28.14,61
2023-01-05 00:47:00,90.64,420.41,455,13.29,119
2023-01-05 00:48:00,53.83,546.34,276,26.21,158
2023-01-05 00:49:00,47.62,108.7,26,36.49,64
2023-01-05 00:50:00,53.27,200.35,29,24.35,14
2023-01-05 00:51:00,23.81,528.1,307,32.95,59
2023-01-05 00:52:00,9.19,72.79,461,47.82,40
2023-01-05 00:53:00,38.69,65.65,83,16.6,77
2023-01-05 00:54:00,78.41,394.81,466,34.84,13
2023-01-05 00:55:00,68.18,491.09,64,5.7,156
2023-01-05 00:56:00,84.09,152.95,489,41.16,17
2023-01-05 00:57:00,45.15,799.55,97,41.86,140
2023-01-05 00:58:00,12.43,639.8,420,5.71,127
2023-01-05 00:59:00,52.26,839.34,218,8.91,125
2023-01-05 01:00:00,3.95,385.26,253,49.32,17
2023-01-05 01:01:00,43.09,825.93,26,36.89,114
2023-01-05 01:02:00,20.14,31.69,254,37.11,68
2023-01-05 01:03:00,84.42,26.04,485,3.39,121
2023-01-05 01:04:00,12.89,84.51,139,48.06,199
2023-01-05 01:05:00,47.46,464.88,123,39.19,15
2023-01-05 01:06:00,38.51,552.41,136,6.12,128
2023-01-05 01:07:00,84.54,908.09,122,20.35,120
2023-01-05 01:08:00,56.16,841.16,90,48.5,193
2023-01-05 01:09:00,47.5,449.76,29,22.35,25
2023-01-05 01:10:00,59.62,578.62,237,22.19,138
2023-01-05 01:11:00,23.21,357.07,191,41.47,44
2023-01-05 01:12:00,52.14,532.31,188,27.08,180
2023-01-05 01:13:00,35.0,79.28,279,18.76,22
2023-01-05 01:14:00,10.89,517.35,466,23.8,0
2023-01-05 01:15:00,79.15,291.8,368,8.45,180
2023-01-05 01:16:00,36.08,242.3,150,6.52,111
2023-01-05 01:17:00,27.89,332.82,355,31.27,163
2023-01-05 01:18:00,0.06,366.69,103,19.18,165
2023-01-05 01:19:00,3.8,635.94,171,39.68,144
2023-01-05 01:20:00,25.18,828.63,401,12.6,176
2023-01-05 01:21:00,32.95,185.28,62,41.4,41
2023-01-05 01:22:00,69.91,216.98,344,31.29,17
2023-01-05 01:23:00,36.85,601.12,148,26.3,157
2023-01-05 01:24:00,79.65,724.51,406,20.42,72
2023-01-05 01:25:00,58.72,450.52,73,0.08,119
2023-01-05 01:26:00,35.06,696.89,298,46.2,53
2023-01-05 01:27:00,15.74,450.76,341,38.37,5
2023-01-05 01:28:00,0.14,893.35,125,7.15,121
2023-01-05 01:29:00,38.31,732.2,61,43.05,77
2023-01-05 01:30:00,40.67,475.09,77,17.17,39
2023-01-05 01:31:00,36.39,369.86,431,34.94,108
2023-01-05 01:32:00,80.24,400.63,493,5.3,100
2023-01-05 01:33:00,9.56,799.02,113,48.31,95
2023-01-05 01:34:00,11.49,305.28,126,25.72,179
2023-01-05 01:35:00,23.35,143.69,389,17.76,9
2023-01-05 01:36:00,51.37,37.36,157,33.55,5
2023-01-05 01:37:00,72.59,222.49,171,49.54,66
2023-01-05 01:38:00,90.37,856.38,65,43.87,36
2023-01-05 01:39:00,26.71,987.39,475,7.23,151
2023-01-05 01:40:00,12.78,173.61,323,16.03,98
2023-01-05 01:41:00,50.92,677.1,281,22.51,118
2023-01-05 01:42:00,29.96,170.39,144,49.71,175
2023-01-05 01:43:00,98.45,320.94,80,27.22,142
2023-01-05 01:44:00,3.98,656.94,236,43.71,173
2023-01-05 01:45:00,19.09,391.11,175,16.75,62
2023-01-05 01:46:00,75.36,642.6,446,43.31,89
2023-01-05 01:47:00,38.64,242.96,11,29.18,144
2023-01-05 01:48:00,56.22,846.16,72,8.97,78
2023-01-05 01:49:00,81.55,535.19,30,43.49,94
2023-01-05 01:50:00,66.69,448.7,495,20.88,110
2023-01-05 01:51:00,60.36,948.34,174,21.57,171
2023-01-05 01:52:00,68.18,351.63,276,6.37,71
2023-01-05 01:53:00,6.42,846.89,75,10.99,34
2023-01-05 01:54:00,9.78,67.56,284,37.02,59
2023-01-05 01:55:00,60.75,499.12,274,6.76,59
2023-01-05 01:56:00,36.78,883.37,196,44.01,47
2023-01-05 01:57:00,99.57,985.06,70,45.55,112
2023-01-05 01:58:00,82.07,782.11,277,41.66,114
2023-01-05 01:59:00,92.65,157.78,363,19.9,182
2023-01-05 02:00:00,18.05,641.25,376,8.0,113
2023-01-05 02:01:00,62.47,370.36,133,21.07,121
2023-01-05 02:02:00,2.79,265.11,1,24.45,60
2023-01-05 02:03:00,73.51,16.46,350,9.34,11
2023-01-05 02:04:00,4.22,752.05,331,47.87,109
2023-01-05 02:05:00,67.41,565.54,93,45.88,160
2023-01-05 02:06:00,21.24,25.26,363,1.93,4
2023-01-05 02:07:00,59.12,516.39,256,9.17,147
2023-01-05 02:08:00,27.6,694.42,236,13.1,106
2023-01-05 02:09:00,2.24,673.69,402,20.3,90
2023-01-05 02:10:00,68.55,593.38,449,13.85,167
2023-01-05 02:11:00,44.87,101.48,212,5.41,28
2023-01-05 02:12:00,72.42,214.82,185,42.39,17
2023-01-05 02:13:00,5.63,896.71,499,23.8,176
2023-01-05 02:14:00,53.02,37.93,95,11.11,132
2023-01-05 02:15:00,5.43,809.69,115,8.79,140
2023-01-05 02:16:00,14.38,320.64,38,24.98,75
2023-01-05 02:17:00,78.44,333.37,91,25.41,42
2023-01-05 02:18:00,22.87,536.12,237,49.83,145
2023-01-05 02:19:00,9.33,574.18,270,37.08,156
2023-01-05 02:20:00,14.18,404.18,413,5.23,140
2023-01-05 02:21:00,14.14,592.36,124,19.55,136
2023-01-05 02:22:00,84.38,993.11,222,23.07,65
2023-01-05 02:23:00,58.99,356.08,257,28.38,30
2023-01-05 02:24:00,79.23,540.86,59,27.31,53
2023-01-05 02:25:00,25.72,428.87,134,47.44,131
2023-01-05 02:26:00,62.63,709.39,333,10.49,101
2023-01-05 02:27:00,89.89,282.0,37,20.81,117
2023-01-05 02:28:00,53.4,791.77,34,12.76,127
2023-01-05 02:29:00,87.07,779.57,282,8.39,81
2023-01-05 02:30:00,21.8,880.63,180,29.74,66
2023-01-05 02:31:00,96.69,461.76,259,41.23,104
2023-01-05 02:32:00,7.97,91.26,417,16.14,110
2023-01-05 02:33:00,76.11,704.8,213,32.49,89
2023-01-05 02:34:00,20.17,996.95,232,49.06,77
2023-01-05 02:35:00,11.69,855.05,446,20.33,22
2023-01-05 02:36:00,55.9,187.71,374,42.51,117
2023-01-05 02:37:00,31.7,389.39,152,43.49,25
2023-01-05 02:38:00,22.25,932.72,40,17.52,107
2023-01-05 02:39:00,43.91,332.77,382,7.2,63
2023-01-05 02:40:00,98.84,395.54,71,21.5,86
2023-01-05 02:41:00,63.27,844.02,167,42.07,37
2023-01-05 02:42:00,27.86,150.44,105,13.37,175
2023-01-05 02:43:00,98.59,306.31,249,18.96,138
2023-01-05 02:44:00,27.92,94.57,66,38.69,16
2023-01-05 02:45:00,71.97,351.48,170,16.08,63
2023-01-05 02:46:00,26.33,9.8,263,47.61,164
2023-01-05 02:47:00,77.43,491.93,480,45.14,137
2023-01-05 02:48:00,64.4,977.54,191,13.28,121
2023-01-05 02:49:00,57.27,951.67,457,22.02,45
2023-01-05 02:50:00,45.89,469.06,411,33.97,144
2023-01-05 02:51:00,24.28,710.02,396,20.16,35
2023-01-05 02:52:00,60.94,414.28,385,35.34,52
2023-01-05 02:53:00,87.43,726.22,145,10.9,59
2023-01-05 02:54:00,3.13,109.34,157,32.88,180
2023-01-05 02:55:00,73.27,207.41,210,40.54,157
2023-01-05 02:56:00,87.99,159.98,129,8.94,198
2023-01-05 02:57:00,61.69,452.87,314,13.57,12
2023-01-05 02:58:00,25.84,839.55,100,23.54,92
2023-01-05 02:59:00,35.15,23.76,71,5.92,70
2023-01-05 03:00:00,74.88,797.36,246,12.68,28
2023-01-05 03:01:00,36.68,150.93,447,11.88,181
2023-01-05 03:02:00,0.81,860.74,470,18.98,94
2023-01-05 03:03:00,10.55,804.32,375,9.19,72
2023-01-05 03:04:00,28.53,997.78,443,31.46,54
2023-01-05 03:05:00,39.32,655.94,235,41.67,59
2023-01-05 03:06:00,36.43,189.31,21,34.57,32
2023-01-05 03:07:00,80.64,359.06,300,25.77,21
2023-01-05 03:08:00,22.16,378.58,83,28.35,72
2023-01-05 03:09:00,41.03,523.67,484,21.53,5
2023-01-05 03:10:00,81.42,501.85,292,5.35,100
2023-01-05 03:11:00,79.34,832.71,182,2.93,89
2023-01-05 03:12:00,20.52,422.82,158,12.91,64
2023-01-05 03:13:00,36.41,898.74,98,45.04,82
2023-01-05 03:14:00,15.63,740.66,383,32.06,48
2023-01-05 03:15:00,9.01,332.68,497,16.97,177
2023-01-05 03:16:00,55.42,504.97,60,4.39,5
2023-01-05 03:17:00,31.95,956.55,123,27.78,14
2023-01-05 03:18:00,51.37,766.71,42,9.53,95
2023-01-05 03:19:00,58.79,400.78,94,30.75,120
2023-01-05 03:20:00,60.62,409.36,50,29.9,108
2023-01-05 03:21:00,94.08,733.2,189,43.0,93
2023-01-05 03:22:00,23.46,273.8,328,49.47,29
2023-01-05 03:23:00,89.81,139.16,91,42.85,91
2023-01-05 03:24:00,5.13,446.99,235,31.35,120
2023-01-05 03:25:00,3.04,179.98,452,4.41,96
2023-01-05 03:26:00,10.88,283.65,167,34.15,32
2023-01-05 03:27:00,64.37,523.66,307,22.76,28
2023-01-05 03:28:00,53.03,780.89,298,24.59,11
2023-01-05 03:29:00,16.21,285.87,114,39.03,79
2023-01-05 03:30:00,14.79,354.34,333,22.68,79
2023-01-05 03:31:00,52.94,506.13,36,13.32,17
2023-01-05 03:32:00,95.9,889.83,490,6.49,111
2023-01-05 03:33:00,18.27,590.59,301,0.25,104
2023-01-05 03:34:00,25.91,703.51,235,43.65,71
2023-01-05 03:35:00,12.06,732.75,200,26.0,144
2023-01-05 03:36:00,59.46,198.31,267,12.28,14
2023-01-05 03:37:00,92.68,201.85,273,14.66,140
2023-01-05 03:38:00,23.8,61.09,463,32.27,115
2023-01-05 03:39:00,47.24,767.65,274,16.17,35
2023-01-05 03:40:00,90.76,862.62,448,19.57,99
2023-01-05 03:41:00,70.83,340.17,182,20.64,155
2023-01-05 03:42:00,52.83,313.34,180,49.44,64
2023-01-05 03:43:00,63.93,212.53,209,5.75,129
2023-01-05 03:44:00,73.08,201.42,105,19.85,139
2023-01-05 03:45:00,72.85,848.31,426,9.7,181
2023-01-05 03:46:00,48.5,557.29,343,44.52,102
2023-01-05 03:47:00,28.15,236.08,414,6.66,178
2023-01-05 03:48:00,20.62,797.13,25,34.91,68
2023-01-05 03:49:00,91.86,907.42,317,34.82,130
2023-01-05 03:50:00,5.82,312.49,5,14.5,3
2023-01-05 03:51:00,33.71,769.34,399,12.19,55
2023-01-05 03:52:00,69.01,912.08,361,40.97,82
2023-01-05 03:53:00,60.01,821.18,405,19.74,19
2023-01-05 03:54:00,43.32,80.28,400,13.15,4
2023-01-05 03:55:00,10.42,259.09,274,26.77,149
2023-01-05 03:56:00,13.95,914.29,265,19.68,191
2023-01-05 03:57:00,69.65,120.48,35,22.22,152
2023-01-05 03:58:00,48.37,913.06,41,29.19,180
2023-01-05 03:59:00,33.96,515.67,338,22.18,198
2023-01-05 04:00:00,37.48,891.46,67,9.17,148
2023-01-05 04:01:00,42.87,186.65,66,25.72,76
2023-01-05 04:02:00,68.31,895.96,143,46.66,18
2023-01-05 04:03:00,60.09,9.66,144,44.77,84
2023-01-05 04:04:00,7.05,113.95,138,38.76,159
2023-01-05 04:05:00,15.75,733.21,489,47.98,131
2023-01-05 04:06:00,7.06,945.24,292,17.94,113
2023-01-05 04:07:00,3.46,216.97,112,17.87,34
2023-01-05 04:08:00,77.6,758.71,195,17.19,131
2023-01-05 04:09:00,85.1,161.33,211,23.74,159
2023-01-05 04:10:00,41.62,358.66,485,25.65,192
2023-01-05 04:11:00,96.88,307.37,281,41.82,56
2023-01-05 04:12:00,86.36,872.93,48,16.6,86
2023-01-05 04:13:00,86.04,778.36,154,46.25,14
2023-01-05 04:14:00,36.72,399.88,393,39.84,35
2023-01-05 04:15:00,95.43,87.37,470,24.61,142
2023-01-05 04:16:00,74.89,983.68,282,18.47,84
2023-01-05 04:17:00,35.37,917.68,121,14.37,52
2023-01-05 04:18:00,88.88,370.05,0,9.86,169
2023-01-05 04:19:00,0.41,632.44,449,41.03,17
2023-01-05 04:20:00,57.16,125.68,465,16.21,102
2023-01-05 04:21:00,52.02,502.71,372,18.37,174
2023-01-05 04:22:00,8.18,330.49,81,11.55,168
2023-01-05 04:23:00,86.24,675.18,111,48.9,19
2023-01-05 04:24:00,28.17,347.72,495,48.06,173
2023-01-05 04:25:00,37.64,43.08,438,43.33,89
2023-01-05 04:26:00,47.52,309.09,112,25.39,175
2023-01-05 04:27:00,81.69,109.63,447,32.43,120
2023-01-05 04:28:00,59.49,976.78,446,13.85,47
2023-01-05 04:29:00,56.4,797.52,54,49.4,31
2023-01-05 04:30:00,36.24,956.87,7,13.08,97
2023-01-05 04:31:00,27.97,469.98,155,19.14,35
2023-01-05 04:32:00,47.81,465.23,250,12.82,182
2023-01-05 04:33:00,25.57,263.05,488,36.19,182
2023-01-05 04:34:00,33.95,175.27,286,37.91,19
2023-01-05 04:35:00,44.04,171.58,99,43.92,119
2023-01-05 04:36:00,84.35,415.91,418,28.58,24
2023-01-05 04:37:00,93.05,728.74,46,36.72,154
2023-01-05 04:38:00,82.97,676.42,291,49.41,69
2023-01-05 04:39:00,52.57,833.14,81,45.29,8
2023-01-05 04:40:00,71.16,821.5,471,46.5,162
2023-01-05 04:41:00,33.52,191.69,494,13.46,88
2023-01-05 04:42:00,45.92,969.7,308,37.58,130
2023-01-05 04:43:00,94.05,600.16,222,12.25,149
2023-01-05 04:44:00,35.49,802.82,276,27.12,66
2023-01-05 04:45:00,17.3,333.79,82,36.79,4
2023-01-05 04:46:00,47.21,302.36,452,1.44,180
2023-01-05 04:47:00,65.26,78.27,116,39.85,52
2023-01-05 04:48:00,12.65,455.18,292,6.27,65
2023-01-05 04:49:00,12.21,840.36,389,40.72,170
2023-01-05 04:50:00,30.37,681.4,68,32.7,184
2023-01-05 04:51:00,90.76,978.82,320,0.36,121
2023-01-05 04:52:00,67.46,956.68,369,21.67,50
2023-01-05 04:53:00,22.19,416.13,315,25.28,27
2023-01-05 04:54:00,60.35,427.52,287,0.29,79
2023-01-05 04:55:00,66.02,719.29,56,46.32,136
2023-01-05 04:56:00,52.31,155.32,83,7.31,66
2023-01-05 04:57:00,75.94,869.3,336,32.38,38
2023-01-05 04:58:00,2.47,949.92,104,45.27,87
2023-01-05 04:59:00,19.11,664.81,272,30.08,177
2023-01-05 05:00:00,96.64,111.24,397,44.92,18
2023-01-05 05:01:00,49.77,270.04,423,23.57,147
2023-01-05 05:02:00,7.65,371.72,372,48.06,159
2023-01-05 05:03:00,30.82,845.57,495,42.73,88
2023-01-05 05:04:00,0.18,366.53,251,43.69,0
2023-01-05 05:05:00,57.94,644.36,259,10.05,2
2023-01-05 05:06:00,99.95,901.77,484,1.64,65
2023-01-05 05:07:00,59.01,692.38,25,5.43,199
2023-01-05 05:08:00,61.01,152.13,214,18.01,79
2023-01-05 05:09:00,32.77,680.83,285,48.86,69
2023-01-05 05:10:00,23.7,358.39,451,37.08,151
2023-01-05 05:11:00,50.82,268.27,449,38.65,198
2023-01-05 05:12:00,89.98,884.72,286,6.46,162
2023-01-05 05:13:00,0.98,4.72,86,29.18,161
2023-01-05 05:14:00,56.97,694.57,34,18.07,102
2023-01-05 05:15:00,42.85,660.6,232,44.01,8
2023-01-05 05:16:00,62.12,659.32,363,17.32,148
2023-01-05 05:17:00,84.0,453.65,404,45.29,184
2023-01-05 05:18:00,44.9,906.83,493,9.95,83
2023-01-05 05:19:00,21.77,395.92,268,13.73,113
2023-01-05 05:20:00,37.66,6.08,88,34.01,121
2023-01-05 05:21:00,15.06,486.06,2,18.77,126
2023-01-05 05:22:00,8.49,713.47,171,37.69,174
2023-01-05 05:23:00,37.59,658.8,474,48.22,135
2023-01-05 05:24:00,62.57,503.39,28,28.39,175
2023-01-05 05:25:00,26.28,860.71,190,5.86,34
2023-01-05 05:26:00,91.57,851.22,431,34.16,18
2023-01-05 05:27:00,68.9,814.3,228,30.69,184
2023-01-05 05:28:00,68.63,447.35,428,6.48,167
2023-01-05 05:29:00,69.17,634.13,138,49.81,116
2023-01-05 05:30:00,0.17,807.99,195,17.83,98
2023-01-05 05:31:00,81.3,70.05,155,8.01,48
2023-01-05 05:32:00,91.76,93.96,206,25.64,74
2023-01-05 05:33:00,1.94,466.53,78,12.03,144
2023-01-05 05:34:00,59.83,28.59,291,7.47,157
2023-01-05 05:35:00,67.66,442.65,415,35.24,75
2023-01-05 05:36:00,19.62,220.84,171,0.74,45
2023-01-05 05:37:00,83.82,695.27,32,25.81,63
2023-01-05 05:38:00,62.58,561.17,85,33.84,58
2023-01-05 05:39:00,22.51,677.39,423,28.62,27
2023-01-05 05:40:00,96.72,384.33,276,38.71,68
2023-01-05 05:41:00,21.59,276.46,225,3.0,39
2023-01-05 05:42:00,67.86,271.78,239,15.56,97
2023-01-05 05:43:00,47.39,412.72,24,42.21,170
2023-01-05 05:44:00,72.33,372.99,293,20.23,5
2023-01-05 05:45:00,9.78,745.2,262,9.63,187
2023-01-05 05:46:00,95.25,192.5,37,17.01,174
2023-01-05 05:47:00,20.45,352.0,51,9.12,119
2023-01-05 05:48:00,22.04,21.31,62,48.77,172
2023-01-05 05:49:00,55.4,621.44,308,38.82,182
2023-01-05 05:50:00,34.97,950.35,412,10.28,60
2023-01-05 05:51:00,44.21,778.23,42,43.88,130
2023-01-05 05:52:00,3.71,954.12,485,17.01,61
2023-01-05 05:53:00,23.49,572.56,356,40.76,88
2023-01-05 05:54:00,77.35,2.28,193,30.78,51
2023-01-05 05:55:00,90.22,113.51,426,1.89,78
2023-01-05 05:56:00,23.35,282.44,156,31.6,132
2023-01-05 05:57:00,77.33,97.93,185,44.72,53
2023-01-05 05:58:00,2.89,414.73,428,26.6,169
2023-01-05 05:59:00,4.47,466.93,265,27.75,135
2023-01-05 06:00:00,39.3,209.95,86,14.97,96
2023-01-05 06:01:00,14.79,476.63,97,41.77,149
